# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.0753409001e-09  1.8910002804e-09
2  7.1396917234e-02  3.3104689815e-03  -2.5984708014e-05  4.8193436473e-06
3  0.0000000000e+00  0.0000000000e+00  1.4768221278e-08  1.8123412972e-08
