# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.5392589480e-03  5.6237626953e-01  8.2162320182e-03  7.0659595357e-01
2  8.8052174912e-01  2.2305118775e-02  3.5573394514e-01  3.5302090802e-02
3  6.9976327408e-03  6.0179641571e-01  7.7888538028e-03  6.6984142704e-01
