# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  8.8568361313e-01  2.1255914062e-02  3.4755070722e-01  3.4279936130e-02
3  7.7226115650e-03  6.6414459459e-01  7.0666253409e-03  6.0772977932e-01
