# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.9360189783e-10  5.8587106295e-10
2  5.7437778669e-02  2.5727726067e-03  -1.0884050375e-05  1.9500884124e-06
3  0.0000000000e+00  0.0000000000e+00  3.8990466701e-09  5.6049713679e-09
