#correlator  value  value_err
4(24)  1.47392e+00  9.97340e-02
6(23)  -1.87821e+00  7.63486e-01
6(26)  1.57873e+00  3.76802e-01
6(36)  3.92546e-03  1.75046e-01
(235)  8.06532e-01  1.75314e-01
(246)  9.52941e-01  1.95627e-01
(234)  -8.12042e-01  3.93080e-01
