#correlator  value  value_err
4(24)  1.45194e+00  9.77048e-02
6(23)  -1.63672e+00  6.53047e-01
6(26)  1.64609e+00  3.44546e-01
6(36)  4.50612e-02  1.41041e-01
(235)  8.14721e-01  1.56373e-01
(246)  9.84995e-01  1.70280e-01
(234)  -7.31924e-01  3.25684e-01
