#correlator  value  value_err
4(24)  2.29363e-01  1.36323e-01
6(23)  2.48559e-01  6.22026e-01
6(26)  -3.71930e-03  2.12105e-01
6(36)  8.59904e-02  2.24060e-01
(235)  2.34082e-01  1.57322e-01
(246)  -2.33884e-02  1.11474e-01
(234)  -2.67319e-01  2.33890e-01
