# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  5.7215961724e-03  6.3024435714e-04  -1.0716890887e-09  4.7219410836e-10
2  3.2223411372e-02  4.3330573893e-03  -1.0781670684e-06  5.7992119193e-07
3  0.0000000000e+00  0.0000000000e+00  2.6242879796e-08  4.6584190532e-08
