#correlator  value  value_err
4(24)  3.01461e-01  1.57146e-01
6(23)  2.84895e-01  6.20414e-01
6(26)  1.79778e-01  3.73268e-01
6(36)  5.86176e-01  9.97421e-02
(235)  5.14935e-01  1.07084e-01
(246)  3.53046e-01  1.43024e-01
(234)  1.03228e-01  2.27676e-01
