# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  6.1223520026e-03  6.1614164882e-04  -1.4049898358e-09  5.6558182450e-10
2  3.0301812531e-02  4.0286126610e-03  -8.4309095112e-07  4.4835428594e-07
3  0.0000000000e+00  0.0000000000e+00  1.8007865565e-08  3.1940514749e-08
