#correlator  value  value_err
4(24)  6.06478e-01  7.26024e-02
6(23)  -2.30832e-01  2.17869e-01
6(26)  3.15104e-02  1.81137e-01
6(36)  3.87413e-01  9.37985e-02
(235)  6.76340e-01  5.20723e-02
(246)  6.04068e-01  6.21323e-02
(234)  6.81224e-02  1.15594e-01
