# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.4069135721e-07  2.0610582793e-07
2  5.7110413420e-02  6.2117740306e-03  -1.0638030131e-05  4.6283005390e-06
3  0.0000000000e+00  0.0000000000e+00  1.1324538567e-07  7.0909158720e-08
