# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.5106391817e-06  1.3788818218e-06
2  8.0823185821e-02  1.5298224226e-02  -4.2672084702e-05  3.2307913296e-05
3  0.0000000000e+00  0.0000000000e+00  1.6252985785e-06  1.1031717582e-06
