#correlator  value  value_err
4(24)  6.94771e-01  3.99006e-02
6(23)  3.65502e-02  9.44183e-02
6(26)  7.22964e-02  7.89745e-02
6(36)  -9.19049e-02  5.99154e-02
(235)  5.19979e-01  4.15453e-02
(246)  3.08860e-02  5.40702e-02
(234)  -4.31231e-03  8.08125e-02
