# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  9.0406490713e-01  1.2701862266e-02  3.1703548958e-01  2.2033378093e-02
3  3.6693579346e-03  5.1259853539e-01  8.7884035535e-03  1.2273566103e+00
