# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.3980444956e-03  4.7481281013e-01  3.9854739993e-03  7.8912385186e-01
2  9.0496989085e-01  1.2442762176e-02  3.1546958588e-01  2.1669236713e-02
3  2.8428898417e-03  3.9893886437e-01  9.2696301701e-03  1.2946958265e+00
