# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.0780548249e-10  1.7783170149e-10
2  4.9863001646e-02  1.3280744750e-03  -6.1817818375e-06  6.5859385895e-07
3  0.0000000000e+00  0.0000000000e+00  1.3295634190e-09  3.6366380452e-09
