#correlator  value  value_err
4(24)  1.63170e+00  1.20677e-01
6(23)  -2.27403e+00  1.22868e+00
6(26)  1.82054e+00  3.58892e-01
6(36)  7.83849e-02  3.22463e-01
(235)  5.21101e-01  1.50552e-01
(246)  6.18129e-01  1.51096e-01
(234)  -1.09322e+00  4.31690e-01
