#correlator  value  value_err
4(24)  1.55036e+00  1.52236e-01
6(23)  -1.85050e+00  1.20878e+00
6(26)  1.22687e+00  3.30139e-01
6(36)  1.55646e-01  2.53353e-01
(235)  4.18528e-01  1.11578e-01
(246)  3.78061e-01  1.32817e-01
(234)  -9.47594e-01  3.33498e-01
