#correlator  value  value_err
4(24)  2.14850e+00  6.86513e-01
6(23)  3.77193e+01  2.14027e+01
6(26)  6.32419e+00  5.74274e+00
6(36)  2.59560e+00  1.51441e+00
(235)  2.48593e+00  1.14147e+00
(246)  2.20935e+00  1.23510e+00
(234)  1.30091e+01  8.89857e+00
