#vn  dP(vn)/dvn  dP(vn)/dvn_err
1.1167422521e+05  1.3293442228e-06  1.3293442228e-06  1.4177166018e-03  4.8400253643e+01  1.7112073781e+01  4.5329995053e-03  2.0537860070e+01  8.3845462634e+00  5.7533174545e-04  1.1900771573e+02  4.4980688561e+01  4.2733650104e-04  1.0844351372e+02  6.2609891837e+01  2.6636570196e-04  2.5875949638e+02  1.0563812204e+02  
1.2318826513e+05  0.0000000000e+00  0.0000000000e+00  3.3252492981e-03  1.8150095116e+01  1.0478962301e+01  7.7570722709e-03  2.3960836749e+01  9.0563450345e+00  1.2121651975e-03  2.2101432922e+02  6.1298345893e+01  6.9647271741e-04  1.8073918953e+02  8.0829022798e+01  5.4479431218e-04  1.7250633092e+02  8.6253165460e+01  
1.3377637550e+05  1.3293442228e-06  1.3293442228e-06  4.4668803070e-03  3.6300190233e+01  1.4819490606e+01  1.1021512665e-02  3.0806790105e+01  1.0268930035e+01  1.8255715312e-03  1.7001102248e+02  5.3762205836e+01  1.0095881712e-03  2.5303486534e+02  9.5638189532e+01  7.3352144580e-04  2.1563291365e+02  9.6433970621e+01  
1.3772441676e+05  3.9880326684e-06  2.3024917346e-06  6.1544406556e-03  5.4450285349e+01  1.8150095116e+01  1.3346892555e-02  2.0537860070e+01  8.3845462634e+00  2.4463956323e-03  2.0401322697e+02  5.8893545755e+01  1.2873106211e-03  3.2533054116e+02  1.0844351372e+02  9.5765579839e-04  2.5875949638e+02  1.0563812204e+02  
1.4502142729e+05  3.9880326684e-06  2.3024917346e-06  8.2636053309e-03  2.4200126822e+01  1.2100063411e+01  1.6952831523e-02  3.0806790105e+01  1.0268930035e+01  3.0292131976e-03  1.7001102248e+02  5.3762205836e+01  1.5925192025e-03  2.1688702744e+02  8.8543758175e+01  1.2260265082e-03  2.1563291365e+02  9.6433970621e+01  
1.5094812571e+05  2.6586884456e-06  1.8799766289e-06  9.6542282233e-03  7.8650412171e+01  2.1813699532e+01  1.9047271486e-02  1.7114883392e+01  7.6540085382e+00  3.7440914426e-03  1.7001102248e+02  5.3762205836e+01  1.7820049672e-03  2.1688702744e+02  8.8543758175e+01  1.4453349520e-03  1.7250633092e+02  8.6253165460e+01  
1.5998191657e+05  7.9760653368e-06  3.2562150384e-06  1.1239243814e-02  3.6300190233e+01  1.4819490606e+01  2.1899599114e-02  2.0537860070e+01  8.3845462634e+00  4.3125244142e-03  1.1900771573e+02  4.4980688561e+01  2.1432985810e-03  2.8918270325e+02  1.0224152523e+02  1.7181154880e-03  3.8813924457e+02  1.2937974819e+02  
1.6896574486e+05  1.3293442228e-05  4.2037555384e-06  1.2853434924e-02  4.8400253643e+01  1.7112073781e+01  2.5627358212e-02  3.0806790105e+01  1.0268930035e+01  4.8303298825e-03  1.0200661349e+02  4.1644025571e+01  2.4179768243e-03  3.6147837906e+02  1.1430950027e+02  1.9189731978e-03  4.3126582730e+02  1.3637822913e+02  
1.7733051151e+05  7.9760653368e-06  3.2562150384e-06  1.4709379574e-02  5.4450285349e+01  1.8150095116e+01  2.7866440755e-02  2.7383813427e+01  9.6816400845e+00  5.3559491124e-03  1.5300992023e+02  5.1003306743e+01  2.7291025594e-03  3.2533054116e+02  1.0844351372e+02  2.1861257042e-03  3.4501266184e+02  1.2198039639e+02  
1.8375358079e+05  1.3293442228e-05  4.2037555384e-06  1.6440415264e-02  3.0250158527e+01  1.3528282159e+01  3.1398690896e-02  2.7383813427e+01  9.6816400845e+00  6.1366691272e-03  5.1003306743e+01  2.9446772877e+01  2.9685702926e-03  2.8918270325e+02  1.0224152523e+02  2.3974964366e-03  3.4501266184e+02  1.2198039639e+02  
