# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  8.7947661888e-03  2.5534775014e-03  -5.9826995395e-09  6.9480817768e-09
2  0.0000000000e+00  0.0000000000e+00  8.3446488453e-08  1.4254251226e-07
3  0.0000000000e+00  0.0000000000e+00  5.5695356680e-10  3.5471295727e-10
