# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.0519686548e-09  2.7304674582e-09
2  8.4741423073e-02  4.4662077303e-03  -5.1568323374e-05  1.0871417361e-05
3  1.6931960962e-02  8.0193025068e-03  -8.2191902653e-08  1.5571066635e-07
