# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.0294100453e-09  1.6560124333e-09
2  7.0030016155e-02  3.6240478140e-03  -2.4051208661e-05  4.9785926069e-06
3  1.3836775946e-02  5.0106465792e-03  -3.6655541069e-08  5.3095594576e-08
