#correlator  value  value_err
4(24)  6.38342e-01  7.89463e-02
6(23)  -2.47551e-01  2.77470e-01
6(26)  -3.23138e-01  9.53881e-02
6(36)  2.77729e-02  1.12325e-01
(235)  2.51536e-04  6.22906e-02
(246)  -2.18002e-02  6.26577e-02
(234)  -1.33218e-01  1.04121e-01
