# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  8.4617942783e-01  4.6699199926e-02  4.0675513318e-01  6.9109606163e-02
3  7.3429517588e-01  9.9855289978e-02  5.4706750165e-01  1.1696535085e-01
