# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  6.6941736604e-10  5.9364865449e-10
2  4.3582503065e-02  2.3096982078e-03  -3.6078516988e-06  7.6480679325e-07
3  7.6303639218e-03  1.1161608409e-03  -3.3898541007e-09  1.9834558049e-09
