#correlator  value  value_err
4(24)  6.74163e-01  9.49907e-02
6(23)  2.98667e-02  1.38634e-01
6(26)  -8.62443e-02  1.14760e-01
6(36)  -1.94270e-01  1.01865e-01
(235)  -3.01390e-01  5.48503e-02
(246)  8.18851e-02  8.07282e-02
(234)  2.23273e-02  9.91131e-02
