# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.2852264903e-10  1.7386441922e-10
2  2.4517393042e-02  3.0628946774e-03  -3.6132428953e-07  1.8055724625e-07
3  6.7468157269e-03  5.5969156773e-03  -2.0720269243e-09  6.8755160631e-09
