#correlator  value  value_err
4(24)  3.42752e-01  7.37306e-02
6(23)  -6.15614e-02  1.57490e-01
6(26)  -1.26964e-02  1.16882e-01
6(36)  2.23136e-01  9.53226e-02
(235)  3.32866e-01  8.69280e-02
(246)  3.74728e-02  7.15190e-02
(234)  1.30564e-01  1.22820e-01
