#correlator  value  value_err
4(24)  8.85938e-01  3.48385e-02
6(23)  -3.42361e-01  1.18828e-01
6(26)  -6.67962e-02  8.88129e-02
6(36)  -4.64046e-02  7.91333e-02
(235)  9.23394e-02  7.33436e-02
(246)  -1.31903e-02  6.74279e-02
(234)  -2.64423e-01  1.01453e-01
