# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.0411230757e-09  1.5182956212e-09
2  5.0136750527e-02  2.1279262569e-03  -6.3186562860e-06  1.0727168776e-06
3  0.0000000000e+00  0.0000000000e+00  2.0806455174e-08  1.9894367075e-08
