# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.7319409439e-01  1.4180533214e-01  6.1326879031e-01  1.5150804014e-01
2  8.7986669780e-01  4.2577190185e-02  3.5672807887e-01  6.5702868661e-02
3  5.6678689045e-03  5.4978328374e-01  7.4177242008e-03  7.1951924748e-01
