#vn  dP(vn)/dvn  dP(vn)/dvn_err
1.1893025928e+05  1.6721793521e-06  1.1824093593e-06  1.9899612694e-03  2.4319982144e+01  1.2159991072e+01  6.8744413409e-03  1.8115447960e+01  9.0577239798e+00  3.9218236061e-04  5.3274361472e+01  3.0757966937e+01  3.3640498994e-04  9.9511532449e+01  5.7453010047e+01  2.9131679895e-04  1.8863334194e+02  7.7009239371e+01  
1.3520861925e+05  6.6887174086e-06  2.3648187185e-06  3.6134482486e-03  2.4319982144e+01  1.2159991072e+01  8.9926704982e-03  2.2644309950e+01  1.0126843270e+01  1.0478848529e-03  3.5516240982e+01  2.5113774840e+01  6.6867664567e-04  6.6341021633e+01  4.6910186267e+01  6.1637357359e-04  4.0870557420e+02  1.1335453110e+02  
1.4844576538e+05  6.6887174086e-06  2.3648187185e-06  5.0541520808e-03  4.8639964288e+01  1.7196824292e+01  1.1510575058e-02  3.1702033929e+01  1.1982242547e+01  1.5287319723e-03  2.4861368687e+02  6.6444802710e+01  9.2383020673e-04  1.9902306490e+02  8.1250826008e+01  9.3114118428e-04  2.8295001291e+02  9.4316670970e+01  
1.5858605882e+05  1.1705255465e-05  3.1283611125e-06  7.3362589012e-03  3.6479973216e+01  1.4892886702e+01  1.4100956248e-02  1.3586585970e+01  7.8442190670e+00  2.1180598208e-03  1.7758120491e+02  5.6156107715e+01  1.2532054144e-03  2.9853459735e+02  9.9511532449e+01  1.3019243991e-03  2.8295001291e+02  9.4316670970e+01  
1.7083920519e+05  1.1705255465e-05  3.1283611125e-06  8.9934546957e-03  4.8639964288e+01  1.7196824292e+01  1.6408868138e-02  2.2644309950e+01  1.0126843270e+01  2.5965832253e-03  1.7758120491e+02  5.6156107715e+01  1.5893917952e-03  1.6585255408e+02  7.4171517034e+01  1.5919663617e-03  1.8863334194e+02  7.7009239371e+01  
1.8502641822e+05  7.5248070847e-06  2.5082690282e-06  1.0355857270e-02  7.9039941968e+01  2.1921735660e+01  1.8133799388e-02  2.7173171939e+01  1.1093400991e+01  3.1475762265e-03  2.3085556638e+02  6.4027813985e+01  1.9169787887e-03  4.3121664061e+02  1.1959797758e+02  1.9135445499e-03  2.5151112259e+02  8.8922610162e+01  
1.9916321305e+05  6.6887174086e-06  2.3648187185e-06  1.1952415464e-02  5.4719959824e+01  1.8239986608e+01  2.1035978824e-02  4.0759757909e+01  1.3586585970e+01  3.6586021280e-03  1.4206496393e+02  5.0227549681e+01  2.1761916719e-03  2.3219357572e+02  8.7760922481e+01  2.2492404670e-03  4.7158335485e+02  1.2176229865e+02  
2.0833192986e+05  1.0869165789e-05  3.0145641980e-06  1.3786535490e-02  4.8639964288e+01  1.7196824292e+01  2.2574217860e-02  2.7173171939e+01  1.1093400991e+01  4.4277323965e-03  1.9533932540e+02  5.8897022650e+01  2.5552655388e-03  2.6536408653e+02  9.3820372535e+01  2.5515416179e-03  3.7726668388e+02  1.0890751075e+02  
2.2389391084e+05  5.0165380564e-06  2.0479930856e-06  1.5088426286e-02  3.6479973216e+01  1.4892886702e+01  2.5011215230e-02  3.6230895919e+01  1.2809556097e+01  4.8679357608e-03  3.5516240982e+01  2.5113774840e+01  2.8025459646e-03  3.6487561898e+02  1.1001413848e+02  2.9117006492e-03  1.8863334194e+02  7.7009239371e+01  
2.3255364710e+05  5.0165380564e-06  2.0479930856e-06  1.6888838750e-02  6.0799955360e+01  1.9226634057e+01  2.7437031377e-02  1.8115447960e+01  9.0577239798e+00  5.4801246557e-03  1.0654872294e+02  4.3498333993e+01  3.1013058301e-03  2.3219357572e+02  8.7760922481e+01  3.1334449195e-03  1.5719445162e+02  7.0299495900e+01  
2.4366611688e+05  3.3443587043e-06  1.6721793521e-06  1.8379393899e-02  1.2159991072e+01  8.5984121462e+00  2.9620034153e-02  2.7173171939e+01  1.1093400991e+01  6.1931065017e-03  1.2430684344e+02  4.6983570571e+01  3.4311952321e-03  1.9902306490e+02  8.1250826008e+01  3.5230591480e-03  1.2575556129e+02  6.2877780647e+01  
2.6106502833e+05  8.3608967607e-07  8.3608967607e-07  2.0656322704e-02  1.8239986608e+01  1.0530861178e+01  3.1889284957e-02  4.0759757909e+01  1.3586585970e+01  6.6404933456e-03  8.8790602454e+01  3.9708364570e+01  3.6769916532e-03  2.3219357572e+02  8.7760922481e+01  3.9581254376e-03  6.2877780647e+01  4.4461305081e+01  
2.6967880102e+05  1.6721793521e-06  1.1824093593e-06  2.1931983131e-02  4.2559968752e+01  1.6086156161e+01  3.4332996006e-02  3.1702033929e+01  1.1982242547e+01  7.2518546070e-03  0.0000000000e+00  0.0000000000e+00  4.0289121458e-03  6.6341021633e+01  4.6910186267e+01  4.2723865800e-03  3.1438890323e+01  3.1438890323e+01  
2.7647068344e+05  8.3608967607e-07  8.3608967607e-07  2.3881944591e-02  1.8239986608e+01  1.0530861178e+01  3.6056170485e-02  3.1702033929e+01  1.1982242547e+01  7.7070038711e-03  1.7758120491e+01  1.7758120491e+01  4.2843631657e-03  6.6341021633e+01  4.6910186267e+01  4.5233660558e-03  0.0000000000e+00  0.0000000000e+00  
2.9165977776e+05  8.3608967607e-07  8.3608967607e-07  2.6117235029e-02  1.2159991072e+01  8.5984121462e+00  3.8034653919e-02  1.3586585970e+01  7.8442190670e+00  8.4936750419e-03  3.5516240982e+01  2.5113774840e+01  4.6900310576e-03  1.6585255408e+02  7.4171517034e+01  4.7210089207e-03  3.1438890323e+01  3.1438890323e+01  
3.0612243035e+05  0.0000000000e+00  0.0000000000e+00  2.7170884395e-02  0.0000000000e+00  0.0000000000e+00  4.0065354217e-02  9.0577239798e+00  6.4047780483e+00  8.7266648557e-03  3.5516240982e+01  2.5113774840e+01  4.9723088696e-03  0.0000000000e+00  0.0000000000e+00  5.1725035748e-03  0.0000000000e+00  0.0000000000e+00  
3.1832696047e+05  0.0000000000e+00  0.0000000000e+00  2.8935535080e-02  6.0799955360e+00  6.0799955360e+00  4.3394332008e-02  9.0577239798e+00  6.4047780483e+00  9.5503144329e-03  0.0000000000e+00  0.0000000000e+00  5.2799339674e-03  0.0000000000e+00  0.0000000000e+00  5.4970723343e-03  0.0000000000e+00  0.0000000000e+00  
3.3053149059e+05  0.0000000000e+00  0.0000000000e+00  3.0426592955e-02  1.2159991072e+01  8.5984121462e+00  4.5236918083e-02  9.0577239798e+00  6.4047780483e+00  1.0124929389e-02  0.0000000000e+00  0.0000000000e+00  5.5056493367e-03  6.6341021633e+01  4.6910186267e+01  5.8216410938e-03  0.0000000000e+00  0.0000000000e+00  
3.4273602071e+05  0.0000000000e+00  0.0000000000e+00  3.2205796792e-02  0.0000000000e+00  0.0000000000e+00  4.7670973420e-02  9.0577239798e+00  6.4047780483e+00  1.0699544346e-02  0.0000000000e+00  0.0000000000e+00  5.9613634421e-03  3.3170510816e+01  3.3170510816e+01  6.1462098533e-03  0.0000000000e+00  0.0000000000e+00  
3.6100671521e+05  8.3608967607e-07  8.3608967607e-07  3.4176840459e-02  1.2159991072e+01  8.5984121462e+00  5.1059766230e-02  4.5288619899e+00  4.5288619899e+00  1.1457712030e-02  3.5516240982e+01  2.5113774840e+01  6.2492115642e-03  6.6341021633e+01  4.6910186267e+01  6.6323997526e-03  3.1438890323e+01  3.1438890323e+01  
