# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.2962667196e-02  6.2537832999e-03  -2.8234329868e-08  5.4486126332e-08
2  4.1426103992e-02  2.4958743822e-03  -2.9450750345e-06  7.0974932461e-07
3  2.1662923511e-03  8.9380070647e-03  -2.2022583491e-11  3.6345603441e-10
