#correlator  value  value_err
4(24)  5.73715e-01  7.97649e-02
6(23)  2.66259e-02  1.87499e-01
6(26)  2.81257e-02  1.33774e-01
6(36)  1.18436e-01  1.21117e-01
(235)  7.42124e-02  7.86036e-02
(246)  2.11224e-01  7.33592e-02
(234)  -2.29286e-01  9.96942e-02
