# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.7133236926e-01  1.4380962385e-01  6.1519828708e-01  1.5309779961e-01
2  8.7740248524e-01  4.2946468992e-02  3.6057328460e-01  6.5792356200e-02
3  5.5995006751e-03  5.4315156548e-01  7.4784718121e-03  7.2541176578e-01
