# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.8423898575e-01  2.5330974959e-01  7.0034006871e-01  2.4583358485e-01
2  8.9252538911e-01  4.1462304517e-02  3.3641605552e-01  6.6484147659e-02
3  2.9440943365e-01  2.0433574643e+00  5.7518458696e-01  3.7944583876e+00
