# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  9.4084771861e-03  2.1841915336e-03  -7.8356917822e-09  7.2762685447e-09
2  2.2248412663e-02  1.3915912593e-03  -2.4501694743e-07  6.1301171927e-08
3  0.0000000000e+00  0.0000000000e+00  3.0717467592e-11  5.1504812930e-11
