#correlator  value  value_err
4(24)  4.45700e-01  7.53630e-02
6(23)  -5.13211e-02  2.15022e-01
6(26)  1.15577e-01  1.21770e-01
6(36)  6.37527e-02  9.73170e-02
(235)  1.64874e-01  6.46077e-02
(246)  9.86937e-03  7.54788e-02
(234)  -3.10027e-01  7.88790e-02
