#correlator  value  value_err
4(24)  9.70749e-01  8.21452e-02
6(23)  -2.91035e-01  1.54662e-01
6(26)  6.92806e-01  1.79676e-01
6(36)  4.18233e-01  1.87768e-01
(235)  6.13322e-01  7.08968e-02
(246)  6.56158e-01  1.05005e-01
(234)  -5.85953e-01  1.86084e-01
