# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.1748812372e-06  1.1431832842e-06
2  3.0416659040e-02  1.0233142745e-02  -8.5594535223e-07  1.1518702248e-06
3  0.0000000000e+00  0.0000000000e+00  1.9433002780e-08  9.3384195619e-09
