# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.5344035750e-06  1.9804411482e-06
2  3.8208419375e-02  1.0530064549e-02  -2.1312592822e-06  2.3494610014e-06
3  0.0000000000e+00  0.0000000000e+00  3.8658305997e-08  1.9123206824e-08
