# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  7.6619918163e-06  5.4547650033e-06
2  6.0709255560e-02  1.0254030435e-02  -1.3583748424e-05  9.1773927043e-06
3  0.0000000000e+00  0.0000000000e+00  2.2483634081e-07  1.2649999636e-07
