#correlator  value  value_err
4(24)  2.53796e-01  1.59101e-01
6(23)  6.55307e-01  2.31082e-01
6(26)  2.25268e-01  2.05518e-01
6(36)  4.58785e-01  2.12831e-01
(235)  2.68705e-01  9.13037e-02
(246)  2.86615e-01  1.05224e-01
(234)  2.21331e-01  1.44540e-01
