# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.0074020190e-10  5.5330175947e-10
2  2.7092776352e-02  7.6461327495e-03  -5.3878320309e-07  6.0822233063e-07
3  0.0000000000e+00  0.0000000000e+00  1.3089213101e-08  2.3656747761e-07
