# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  9.1358438962e-01  5.5621773350e-02  2.9987335330e-01  1.0673351396e-01
2  6.6158534822e-01  1.4749746547e-01  6.2507603695e-01  1.5294597809e-01
3  1.5351031788e-02  7.2149849402e-01  1.1338781922e-02  5.3292275035e-01
