# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.9418704048e-01  5.8557816986e-02  3.3345743899e-01  1.0113547201e-01
2  6.3738265390e-01  1.7265981987e-01  6.4936773324e-01  1.7437271079e-01
3  1.5357576290e-02  7.2180608564e-01  1.1331336651e-02  5.3257282261e-01
